time,seconds_elapsed,z,y,x
1772741586088210200,0.074210205078125,-0.0888015478849411,0.03072919324040413,-0.08090163767337799
1772741586098226400,0.084226318359375,-0.09638117253780365,0.031379006803035736,-0.07301495224237442
1772741586108241200,0.0942412109375,-0.09507110714912415,0.043771423399448395,-0.045295778661966324
1772741586118257400,0.10425732421875,-0.07230054587125778,0.058449700474739075,-0.01626812107861042
1772741586128273200,0.114273193359375,-0.05453548580408096,0.06711985915899277,0.009044666774570942
1772741586138289200,0.1242890625,-0.05203557759523392,0.055370528250932693,0.025634029880166054
1772741586148304100,0.13430419921875,-0.06592602282762527,0.0406014584004879,0.0409722626209259
1772741586158320000,0.144320068359375,-0.06907041370868683,0.048343267291784286,0.06993760913610458
1772741586168336100,0.154336181640625,-0.06297408044338226,0.04692072421312332,0.08467965573072433
1772741586178352000,0.16435205078125,-0.051266562193632126,0.032253365963697433,0.07684303820133209
1772741586188367000,0.1743671875,-0.04260370507836342,0.019676636904478073,0.059812694787979126
1772741586198383000,0.184383056640625,-0.0307513065636158,0.03373200073838234,0.042002540081739426
1772741586208399400,0.1943994140625,-0.019387729465961456,0.051830969750881195,0.03254071995615959
1772741586218415400,0.204415283203125,-0.009620852768421173,0.07695150375366211,0.030918056145310402
1772741586228430300,0.214430419921875,-0.004938904196023941,0.05894715338945389,0.03167621046304703
1772741586238446300,0.2244462890625,-0.0008126026950776577,0.02735540270805359,0.05288029834628105
1772741586248462000,0.234462158203125,0.0035404381342232227,0.029688186943531036,0.1263279914855957
1772741586258478000,0.24447802734375,0.009998604655265808,0.07237786054611206,0.22251924872398376
1772741586268493000,0.2544931640625,0.008055904880166054,0.0958770141005516,0.2902175486087799
1772741586278509000,0.264509033203125,0.005316576920449734,0.09501894563436508,0.3146270215511322
1772741586288525000,0.274525146484375,0.005979880224913359,0.07954442501068115,0.2986734211444855
1772741586298541300,0.284541259765625,0.0192410908639431,0.062470633536577225,0.2516361474990845
1772741586308556000,0.29455615234375,0.03445696830749512,0.022880759090185165,0.18592782318592072
1772741586318572300,0.304572265625,0.03954174369573593,-0.01698436588048935,0.11985772848129272
1772741586328588300,0.31458837890625,0.03438611328601837,-0.03787579759955406,0.06463362276554108
1772741586338603300,0.324603271484375,0.026723137125372887,-0.05472881346940994,0.012826886028051376
1772741586348619300,0.334619384765625,0.0235988050699234,-0.06145264208316803,-0.044948142021894455
1772741586358635300,0.34463525390625,0.022301580756902695,-0.05477423593401909,-0.09568428993225098
1772741586368651300,0.3546513671875,0.014501143246889114,-0.04275558516383171,-0.13939814269542694
1772741586378666200,0.364666259765625,0.002261255867779255,-0.014569484628736973,-0.15601013600826263
1772741586388682200,0.37468212890625,-0.008451172150671482,0.014495677314698696,-0.14962738752365112
1772741586398697200,0.384697265625,-0.019525129348039627,0.03392796218395233,-0.13921603560447693
1772741586408713200,0.394713134765625,-0.024158386513590813,0.059701718389987946,-0.10252810269594193
1772741586418728200,0.404728271484375,-0.03353670984506607,0.11308691650629044,-0.0558205172419548
1772741586428744200,0.414744140625,-0.04593585059046745,0.11732196807861328,-0.03202801197767258
1772741586438760200,0.42476025390625,-0.06156594306230545,0.11415653675794601,-0.018977193161845207
1772741586448776200,0.434776123046875,-0.06629747897386551,0.12063799053430557,0.00558100501075387
1772741586458791200,0.444791259765625,-0.0637296587228775,0.13138465583324432,0.0276559479534626
1772741586468807200,0.45480712890625,-0.058351051062345505,0.11780787259340286,0.025814663618803024
1772741586478823200,0.4648232421875,-0.05096983164548874,0.07622421532869339,-0.0028595905750989914
1772741586488839200,0.474839111328125,-0.04679170250892639,0.032983146607875824,-0.04637656360864639
1772741586498854100,0.484854248046875,-0.04263104870915413,0.005856452509760857,-0.06724882870912552
1772741586508870100,0.4948701171875,-0.04435082897543907,-0.0008455375209450722,-0.0737268477678299
1772741586518886100,0.50488623046875,-0.04253455251455307,-0.0020519495010375977,-0.0715654268860817
1772741586528902400,0.51490234375,-0.03572557494044304,0.006021181121468544,-0.04708375781774521
1772741586538917400,0.52491748046875,-0.03031829185783863,0.03288741782307625,-0.010589927434921265
1772741586548933400,0.534933349609375,-0.02537621185183525,0.05249087139964104,0.01465517096221447
1772741586558949000,0.54494921875,-0.02152900956571102,0.0693872943520546,0.04129929840564728
1772741586568965000,0.554965087890625,-0.016013525426387787,0.08329372853040695,0.05521823838353157
1772741586578980000,0.56497998046875,-0.0037169107235968113,0.08342581987380981,0.05949793756008148
1772741586588996000,0.57499609375,-0.0010664693545550108,0.07698454707860947,0.05717924237251282
1772741586599012000,0.58501220703125,-0.009008281864225864,0.051632050424814224,0.046404093503952026
1772741586609027000,0.595027099609375,-0.00721212662756443,0.027824047952890396,0.02988383173942566
1772741586619043000,0.60504296875,0.0025403695181012154,0.01743905059993267,0.016259897500276566
1772741586629059000,0.61505908203125,0.016502510756254196,0.01415653433650732,-0.0018039688002318144
1772741586639075300,0.625075439453125,0.020590197294950485,0.016818895936012268,-0.016445761546492577
1772741586649090300,0.63509033203125,0.015623273327946663,0.017730917781591415,-0.029504436999559402
1772741586659106300,0.645106201171875,0.005434285383671522,0.01555671263486147,-0.04220239073038101
1772741586669122300,0.655122314453125,0.004042020998895168,0.003445081878453493,-0.045846473425626755
1772741586679138300,0.66513818359375,0.0037512043491005898,0.0030775656923651695,-0.03999524191021919
1772741586689153300,0.6751533203125,0.0055364822037518024,0.007933451794087887,-0.03313692286610603
1772741586699169300,0.685169189453125,0.005413444247096777,0.017221227288246155,-0.025708571076393127
1772741586709185000,0.69518505859375,-0.0047069210559129715,0.04945024475455284,-0.008366892114281654
1772741586719201000,0.705200927734375,-0.014329188503324986,0.07462111115455627,0.0061225686222314835
1772741586729216000,0.715216064453125,-0.0236959345638752,0.06982177495956421,-0.0007521628867834806
1772741586739232300,0.725232177734375,-0.022586461156606674,0.04740755259990692,-0.016845645383000374
1772741586749248300,0.735248291015625,-0.017425134778022766,0.038234684616327286,-0.02180459350347519
1772741586759264300,0.74526416015625,-0.01167483814060688,0.027137555181980133,-0.017633816227316856
1772741586769279200,0.755279296875,-0.0069025917910039425,0.02068449929356575,-0.01050448790192604
1772741586779295200,0.765295166015625,-0.004570461809635162,0.02122751623392105,-0.004614374600350857
1772741586789311200,0.775311279296875,-0.0022824686020612717,0.026057980954647064,-0.0016470564296469092
1772741586799326200,0.785326171875,0.0037943320348858833,0.029061228036880493,-0.003301412332803011
1772741586809342200,0.79534228515625,0.00813920795917511,0.012734695337712765,-0.00909061636775732
1772741586819358200,0.805358154296875,0.013447154313325882,0.002346236724406481,-0.0015834309160709381
1772741586829374200,0.815374267578125,0.01653144881129265,-0.0032535672653466463,0.01077419612556696
1772741586839389200,0.82538916015625,0.021323539316654205,-0.02564089745283127,0.014251751825213432
1772741586849405200,0.8354052734375,0.021563299000263214,-0.042165160179138184,0.016954176127910614
1772741586859421200,0.845421142578125,0.014446000568568707,-0.04466506838798523,0.018329698592424393
1772741586869437200,0.855437255859375,0.010006599128246307,-0.030683349817991257,0.02734515070915222
1772741586879452200,0.8654521484375,0.011259349063038826,-0.012875058688223362,0.03333673253655434
1772741586889468200,0.87546826171875,0.006449946667999029,-0.009238610975444317,0.030390916392207146
1772741586899484200,0.885484130859375,0.001440274529159069,0.005520894192159176,0.030826875939965248
1772741586909500200,0.895500244140625,-0.008540153503417969,0.007155572064220905,0.025366611778736115
1772741586919515100,0.90551513671875,-0.018744854256510735,-0.0015308605507016182,0.020059730857610703
1772741586929531100,0.91553125,-0.03008551523089409,0.003893679240718484,0.021460244432091713
1772741586939547400,0.92554736328125,-0.030975278466939926,0.019754668697714806,0.0250491201877594
1772741586949563400,0.9355634765625,-0.03509380668401718,0.032257772982120514,0.01808798685669899
1772741586959578400,0.945578369140625,-0.035412054508924484,0.040200117975473404,0.019987618550658226
1772741586969594400,0.955594482421875,-0.03289399668574333,0.05968702584505081,0.019663263112306595
1772741586979610000,0.965610107421875,-0.026775917038321495,0.06052778661251068,0.008512075990438461
1772741586989625000,0.975625,-0.025512637570500374,0.04955737665295601,0.00025037419982254505
1772741586999641000,0.98564111328125,-0.02934306114912033,0.04644414037466049,0.0061918869614601135
1772741587009657000,0.995656982421875,-0.02380342036485672,0.06021997332572937,0.03928414732217789
1772741587019673000,1.005673095703125,-0.0050265369936823845,0.09056083858013153,0.08490782976150513
1772741587029688000,1.01568798828125,0.011679543182253838,0.12177780270576477,0.11425766348838806
1772741587039704000,1.0257041015625,0.02390238828957081,0.14037439227104187,0.12086363136768341
1772741587049720300,1.03572021484375,0.03226654231548309,0.14695468544960022,0.12228965014219284
1772741587059736300,1.045736328125,0.035471655428409576,0.13397523760795593,0.11870370805263519
1772741587069751300,1.055751220703125,0.026845820248126984,0.08229213207960129,0.11132227629423141
1772741587079767300,1.065767333984375,0.02929406240582466,0.021483374759554863,0.11297956109046936
1772741587089783300,1.075783203125,0.029679086059331894,-0.00591604970395565,0.13719485700130463
1772741587099799000,1.085799072265625,0.030711859464645386,-0.021837225183844566,0.17627328634262085
1772741587109814300,1.095814208984375,0.03226583078503609,-0.011167705990374088,0.21535047888755798
1772741587119830000,1.105830078125,0.038938648998737335,-0.006884277798235416,0.23214970529079437
1772741587129846000,1.115845947265625,0.04560670629143715,-0.015264084562659264,0.217060849070549
1772741587139861000,1.125861083984375,0.06689441949129105,-0.0032875831238925457,0.19048888981342316
1772741587149877200,1.135877197265625,0.08526010811328888,0.005437731277197599,0.16440695524215698
1772741587159893200,1.145893310546875,0.08226250112056732,0.025303145870566368,0.14017097651958466
1772741587169909200,1.1559091796875,0.06841607391834259,0.03258597105741501,0.10628265142440796
1772741587179924200,1.16592431640625,0.051440559327602386,0.00404061283916235,0.055476464331150055
1772741587189940200,1.175940185546875,0.04906139522790909,-0.012645834125578403,0.00858284905552864
1772741587199956200,1.185956298828125,0.05243029445409775,-0.007820986211299896,-0.041326120495796204
1772741587209972200,1.19597216796875,0.05287284031510353,-0.03224795684218407,-0.1012628898024559
1772741587219987200,1.2059873046875,0.05310160666704178,-0.015497739426791668,-0.1287461817264557
1772741587230003200,1.216003173828125,0.04026531055569649,0.042987722903490067,-0.12616074085235596
1772741587240019200,1.226019287109375,0.017455602064728737,0.058560024946928024,-0.12403926253318787
1772741587250035200,1.23603515625,-0.008983124047517776,0.04151155799627304,-0.12013104557991028
1772741587260050200,1.24605029296875,-0.025422019883990288,0.05645109340548515,-0.0868346095085144
1772741587270066200,1.256066162109375,-0.03579195961356163,0.09227997809648514,-0.038413770496845245
1772741587280082200,1.266082275390625,-0.043169714510440826,0.11824233829975128,-0.014909508638083935
