time,seconds_elapsed,z,y,x
1772619600553661400,0.075661376953125,-6.535237050768733,-3.8968542938053607,0.9208573924474418
1772619600563692300,0.0856923828125,-8.063429199343918,-3.019792057812214,1.4036322874486447
1772619600573723400,0.095723388671875,-9.01443111629486,-2.2919027306765316,1.7482424282103777
1772619600583755300,0.10575537109375,-9.285921660310029,-1.81703773201704,1.9696561051532624
1772619600593786000,0.1157861328125,-8.739667249697446,-1.358707396312058,2.118127003221214
1772619600603817200,0.125817138671875,-7.545701210513711,-0.8586667476028204,2.3861605386503038
1772619600613848300,0.135848388671875,-5.998963935944437,-0.30724867061674593,2.468228727136552
1772619600623879200,0.145879150390625,-4.159406329083443,0.23618103796392678,2.14908781254366
1772619600633910300,0.15591015625,-2.104403890556097,0.7540969505816698,1.5957013580940662
1772619600643941000,0.165941162109375,-0.12506371899545193,1.2088403677105903,1.02385570236817
1772619600653972200,0.17597216796875,1.493930982533097,1.5061349228069185,0.46396118119880553
1772619600664003300,0.18600341796875,2.6874095304608345,1.6763871523112057,-0.0032822981898556463
1772619600674034400,0.196034423828125,3.3829093306452034,1.7644488821238278,-0.46153841103129084
1772619600684065300,0.206065185546875,3.6857419383853673,1.7741329485312103,-0.8899481671817601
1772619600694097000,0.216096923828125,3.6536242141127584,1.6157979513138532,-1.3159189326822758
1772619600704127700,0.226127685546875,3.3950954430013893,1.3368658591210842,-1.5688956226244568
1772619600714159900,0.236159912109375,2.8148820641636845,1.028157345084846,-1.6522317852199078
1772619600724191000,0.24619091796875,2.2197008332967756,0.8700894743710755,-1.6647114736951887
1772619600734221800,0.256221923828125,1.9901865597456692,1.1202762413337826,-1.4310820199102163
1772619600744253000,0.2662529296875,1.8132050219863651,1.2705267162948846,-1.1204746865153312
1772619600754284000,0.276283935546875,1.710603894689679,1.3929089411213993,-0.7544719213739037
1772619600764315000,0.28631494140625,1.8249246858745811,1.6081537201710043,-0.5265201844317838
1772619600774346000,0.296345947265625,2.210675815320015,1.856867053580284,-0.45351683447603136
1772619600784376800,0.306376953125,2.897443442994356,1.9615661760695278,-0.4764130318190902
1772619600794408000,0.316407958984375,3.8302386721253394,1.814069968252629,-0.6170568895231932
1772619600804438800,0.326438720703125,4.769998479571938,1.3906766520246863,-0.9017148850820959
1772619600814470000,0.336469970703125,5.487656335550546,0.7675066133834422,-1.1420100803665816
1772619600824500700,0.346500732421875,5.859406996694207,0.1774728284075856,-1.2023761401325463
1772619600834531800,0.35653173828125,5.966252921953797,-0.19394509365037083,-1.152663868588954
1772619600844564000,0.36656396484375,5.834603394827246,-0.2930518029600382,-1.0639342494521289
1772619600854595000,0.376594970703125,5.524088415890931,-0.248065390894562,-0.8972589285865425
1772619600864626000,0.3866259765625,5.051333541253209,-0.06935629869028925,-0.8070437470670789
1772619600874657000,0.396656982421875,4.667190431526303,0.14431129417046903,-0.8823353540904819
1772619600884688000,0.40668798828125,4.390835496345162,0.32380963705629107,-0.9405370754294097
1772619600894719000,0.416718994140625,4.264338529676198,0.3495946511760354,-1.0934946904573588
1772619600904749800,0.426749755859375,4.38953435061872,0.3362530851744115,-1.3369127670027314
1772619600914781000,0.436781005859375,4.652808854952454,0.38346827920526266,-1.4772086880519986
1772619600924811800,0.446811767578125,4.783799625909328,0.37877866008430716,-1.5223973446913062
1772619600934843000,0.4568427734375,4.511604733017086,0.3919856399208307,-1.5615940674394369
1772619600944873700,0.466873779296875,3.8259301612764594,0.49567105532288547,-1.636930755713582
1772619600954904800,0.47690478515625,2.8095295972198246,0.7839118047393858,-1.6973786485441027
1772619600964937000,0.48693701171875,1.6764602175474166,1.1955286123253404,-1.6956306358329951
1772619600974968000,0.496968017578125,0.4669038105219602,1.7171999319538473,-1.444376385769248
1772619600984999000,0.5069990234375,-0.6796469820141792,2.356032088498771,-0.9122321143779903
1772619600995030000,0.517030029296875,-1.8244266732245682,2.845038717496395,-0.05126322731263935
1772619601005060900,0.527060791015625,-2.463868486100435,3.052811114838719,0.7529374783482402
1772619601015092000,0.537092041015625,-2.5865257284760474,2.893032933075726,1.3285156716659665
1772619601025122800,0.547122802734375,-2.366303014883399,2.200936219333112,1.7208748210743068
1772619601035154000,0.55715380859375,-1.5527601881206035,1.1539154760852455,1.4930965775355696
1772619601045184800,0.567184814453125,-0.6050777709811925,-0.1509229673951864,0.4921525988731533
1772619601055215900,0.5772158203125,-0.44944180358946323,-1.6068804853647947,-0.5178414591420442
1772619601065246700,0.587246826171875,-1.3791712154090403,-3.005552812318504,-0.9996453902192414
1772619601075277800,0.59727783203125,-3.5500101103812454,-3.95414854491055,-0.9808557879447937
1772619601085310000,0.60731005859375,-6.9213348016947505,-4.013583899697661,-0.662572366964072
1772619601095341000,0.617341064453125,-10.923844349670409,-2.980498158299923,-0.1908145770723
1772619601105372000,0.627371826171875,-14.80717865216732,-1.2198831552505491,0.4968325368503108
1772619601115403000,0.637403076171875,-17.51675091459751,0.5199785442359746,1.726084518546611
1772619601125433900,0.647433837890625,-18.20314795539379,1.5104514708317816,2.9496476774841547
1772619601135465000,0.65746484375,-16.583788512206077,1.8897678910546003,3.2284885842621325
1772619601145495800,0.667495849609375,-13.144386894488333,1.692348545422405,2.362559444440901
1772619601155527000,0.67752685546875,-8.940047783222793,0.1704132652848959,1.698346324532479
1772619601165557800,0.687557861328125,-4.556373264548182,-1.1891973634772002,0.8298303830884397
1772619601175588900,0.6975888671875,-0.6130851363480091,-2.1296900152429936,-0.16644861770393327
1772619601185619700,0.70761962890625,2.4013731592208147,-2.7742659761369226,-0.8703376039132475
1772619601195650800,0.71765087890625,4.394261963662505,-3.022519436949491,-1.2281952026523648
1772619601205682000,0.727681884765625,5.4397810701757665,-2.943428364577889,-1.3553741602361202
1772619601215714000,0.737714111328125,5.746966027906537,-2.6669085942238566,-1.4258330133408308
1772619601225745000,0.747744873046875,5.7364890575557945,-2.227515452570468,-1.445488584794849
1772619601235776000,0.75777587890625,5.562125008818507,-1.8003518240235745,-1.3672370319873093
1772619601245806800,0.767806884765625,5.393441343805193,-1.3480793270528315,-1.2318814899496733
1772619601255838000,0.777837890625,5.3352901836097235,-0.8587083947874605,-1.1707335590910166
1772619601265868800,0.787868896484375,5.403185323706269,-0.4333956548042595,-1.168861189347878
1772619601275900000,0.79789990234375,5.557956783223152,-0.1236702188104391,-1.178237285784632
1772619601285930800,0.8079306640625,5.826008000439405,0.03562704756781459,-1.2277326997071505
1772619601295961900,0.8179619140625,6.212118026325106,0.08661986044123768,-1.437481365558505
1772619601305993000,0.827992919921875,6.528475301548839,-0.05702347133979201,-1.6747911152914166
1772619601316023800,0.83802392578125,6.486487925168872,-0.23891893849521875,-1.7605547972947357
1772619601326055000,0.848054931640625,5.964282498663663,-0.3701797585651278,-1.7677816798083483
1772619601336087000,0.858087158203125,5.045983996918797,-0.37206951783448455,-1.7575822112247346
1772619601346118000,0.868117919921875,3.7137481356859205,-0.2164037398263812,-1.6413573399841785
1772619601356149000,0.87814892578125,1.899071872103214,0.07658493476957082,-1.3719067773640155
1772619601366179800,0.888179931640625,-0.31827859867513175,0.5744692822277545,-0.8298067099519073
1772619601376211000,0.8982109375,-2.5808412530988454,1.2959195162266492,-0.02781622768640518
1772619601386241800,0.90824169921875,-4.488050838950276,2.1123536805167795,1.0654406354270876
1772619601396273000,0.91827294921875,-5.715836145627498,2.7508868541151283,2.092333951925486
1772619601406304000,0.928303955078125,-6.216304956620931,2.902722844702005,2.7409038047611713
1772619601416334800,0.9383349609375,-6.107469903370737,2.4170447756052016,3.109501554831862
1772619601426366000,0.948365966796875,-5.741890039816498,1.5036194328546524,3.1661919948250055
1772619601436396800,0.958396728515625,-5.3542883140683175,0.38234512039422985,3.001663695925474
1772619601446428000,0.968427978515625,-5.089101254111528,-0.828747117896378,2.9257608982011676
1772619601456458800,0.978458740234375,-4.989025845900177,-1.8462395688429474,2.8161130672633647
1772619601466491000,0.988490966796875,-5.031277426174283,-2.459898121164739,2.479365330439806
1772619601476522000,0.99852197265625,-5.03784745221436,-2.8361402485087512,1.752535595359653
1772619601486552800,1.008552734375,-4.444089532148838,-3.384508582535386,1.037804878874123
1772619601496584000,1.018583984375,-3.433502622807026,-4.322149790392816,0.7599174734286963
1772619601506615000,1.028614990234375,-2.782895857316255,-5.113344884008169,0.9379885599903762
1772619601516646000,1.03864599609375,-3.2532097685426473,-4.977202137115597,1.7063041516691446
1772619601526677000,1.048677001953125,-4.42310402726531,-3.194233555699885,2.184454601740092
1772619601536707800,1.058707763671875,-5.256887093502283,-0.9424588372722268,2.541232296288013
1772619601546739000,1.068739013671875,-5.645068080443144,0.7080904016882181,2.995511018514633
1772619601556769800,1.078769775390625,-5.2374406347543,1.8837594444200396,3.2386680329710242
1772619601566801000,1.08880078125,-4.485442702278495,2.307868361571431,3.169316556586325
1772619601576831700,1.098831787109375,-3.5483389622986317,2.143835152712464,2.74012288351655
1772619601586863900,1.10886376953125,-2.38358966524899,1.6489587548986075,2.269254407147318
1772619601596895000,1.11889501953125,-1.1264677894502877,1.1440779726818204,2.0973409664325415
1772619601606926000,1.128926025390625,-0.019783727878332137,0.853915461422503,2.157408481643349
1772619601616957000,1.13895703125,0.8489531628400087,0.9687330962136387,2.1076199299931524
1772619601626988000,1.148988037109375,1.6305343326747417,1.3494681510627269,1.9062224745102225
1772619601637019000,1.159018798828125,2.460138067400455,1.7311361028477548,1.8949407636478541
1772619601647050000,1.169050048828125,3.3891514399051665,2.034066910265386,2.1266290202371776
1772619601657080800,1.179080810546875,4.374839470311999,2.1987083141505717,2.4522563742399215
1772619601667112000,1.18911181640625,5.332139610624313,2.1330042543575165,2.7345880457431075
1772619601677142800,1.199142822265625,6.080306002113223,1.8273802623331545,2.64528712952435
1772619601687174000,1.209173828125,6.796352915763855,1.339273797045648,1.8238855520851909
1772619601697205200,1.219205322265625,7.429104291090368,1.8306445248261094,1.6410601106032727
1772619601707236400,1.229236328125,7.845947308892011,2.0191779686912894,1.870126201995462
1772619601717268500,1.2392685546875,7.9940821068733925,1.7170909186214207,1.414251735009998
1772619601727299300,1.24929931640625,7.941225545954704,1.3970757054120302,0.5150646513724699
1772619601737330400,1.259330322265625,7.911600807541609,1.356096044769883,-0.2851724844196811
1772619601747361500,1.269361572265625,7.762921819680929,1.2667454441905022,-0.9044107000373304
1772619601757392400,1.279392333984375,7.525002705878019,0.9546379353657364,-1.3459285787597297
