time,seconds_elapsed,z,y,x
1772785934398744800,0.058744873046875,1.2819541192382573,1.4028490281164645,0.7202648966718465
1772785934408761900,0.068761962890625,0.9330506651967764,1.206892156252265,0.46139213442839677
1772785934418777600,0.078777587890625,0.8180950832396745,1.092308037956059,0.42873328901641067
1772785934428795000,0.088794921875,0.6981003380715847,1.1008537479832767,0.36905572297126055
1772785934438811000,0.098810791015625,0.5700105492532253,0.9914809345945715,0.29363384063169357
1772785934448827000,0.108826904296875,0.35829146011173724,0.5319194496594369,0.16065131133571267
1772785934458843600,0.11884375,-0.003416530445218086,-0.003419453054666519,-0.016467735198140144
1772785934468860000,0.12885986328125,-0.6796914056777954,-0.4344119922399521,-0.31753062985204156
1772785934478877000,0.138876953125,-1.8408008849203585,-0.767595314580202,-0.9411267849508672
1772785934488892700,0.148892578125,-2.6610277194917202,-0.8077310717441141,-1.2054137542627752
1772785934498909700,0.15890966796875,-2.793057185846567,-0.9298791955538094,-0.9219215145476162
1772785934508926000,0.168926025390625,-2.603319042366743,-1.0987484462670982,-0.6921070890061557
1772785934518942000,0.17894189453125,-2.3243822739988564,-1.166790739749372,-0.6061976418565959
1772785934528958700,0.188958740234375,-1.8723627288758753,-1.1611141554176807,-0.4797184300400316
1772785934538974700,0.198974609375,-1.3131781095415354,-1.169278830238059,-0.3431874875474721
1772785934548991700,0.20899169921875,-0.6600578999251127,-1.2212746826741843,-0.25266857384108005
1772785934559008000,0.219008056640625,-0.016125789892673492,-1.3167141747131943,-0.1744572434460744
1772785934569024800,0.229024658203125,0.5307663341015577,-1.4081984263204037,-0.12073197340145707
1772785934579040800,0.239040771484375,0.8160381507098674,-1.5718832601331174,-0.09032452364545315
1772785934589056800,0.249056884765625,0.9151134419679641,-1.6525693466112017,-0.06314023718703538
1772785934599073800,0.25907373046875,0.9592296470701694,-1.4197633380383252,0.00583195755649358
1772785934609089800,0.26908984375,0.9015449353426694,-0.9769221017576754,0.08664002644643187
1772785934619106800,0.27910693359375,0.7942582805782556,-0.7484474003873764,0.18708825002554802
1772785934629122800,0.289122802734375,0.6747118636995554,-0.603316314266622,0.19054536820948123
1772785934639139800,0.299139892578125,0.5822311484009027,-0.550884554631263,0.19629717320185153
1772785934649155800,0.30915576171875,0.48288522350788116,-0.5219796549253165,0.28714941051583737
1772785934659171800,0.319171875,0.32663726169764995,-0.4914396282982081,0.2720911767894402
1772785934669188900,0.32918896484375,0.22153204262554643,-0.4036947093497962,0.2670494197625667
1772785934679204600,0.33920458984375,0.2995873422086239,-0.35785452999919654,0.331323264089413
1772785934689222000,0.349221923828125,0.35527006646394726,-0.3684195439595729,0.3036113370276987
1772785934699238000,0.35923779296875,0.2968050180137157,-0.3791615219220519,0.1901028851389885
1772785934709254700,0.369254638671875,0.22018530419170856,-0.28772293608747423,0.10408533797245471
1772785934719270700,0.379270751953125,0.03258417274057865,-0.17939890109933912,-0.001969254246354103
1772785934729287000,0.389286865234375,-0.2690472425162792,0.05637267928086221,-0.1665471644412726
1772785934739304000,0.399303955078125,-0.6612573388427495,0.3796383456535637,-0.21043175274468956
1772785934749319700,0.409319580078125,-0.9419137706100941,0.5327137418422848,-0.16391250508874655
1772785934759336700,0.419336669921875,-1.097557921308279,0.40325989812910557,-0.16296674867123365
1772785934769353000,0.42935302734375,-1.0728285537213087,0.26538762403018773,-0.1258204556468874
1772785934779369700,0.43936962890625,-0.9232090701401233,0.11288374411910772,-0.06855718420185149
1772785934789385700,0.4493857421875,-0.6894897461146116,-0.033072979170829055,-0.020384324119985104
1772785934799401700,0.459401611328125,-0.4596335272580385,-0.0775919929202646,0.011506532594189047
1772785934809418800,0.469418701171875,-0.20683248614370822,-0.0365513228058815,0.054131841551512475
1772785934819435000,0.47943505859375,0.09758183782994746,0.03365070599354803,0.11020312673300504
1772785934829451800,0.48945166015625,0.45442017652392386,0.08834653810337185,0.1614089978352189
1772785934839467800,0.4994677734375,0.7856348291397094,-0.22796222180351614,0.15310359936989842
1772785934849483800,0.50948388671875,1.0940116270035505,-0.747630384916067,0.10007548127658665
1772785934859500800,0.519500732421875,1.1085592077940702,-1.1828894224394113,-0.033752266671881075
1772785934869516800,0.529516845703125,0.9394061717033386,-1.3627397205680607,-0.171217348209396
1772785934879533800,0.539533935546875,0.8918985705971717,-1.4576973473742603,-0.3149917590241879
1772785934889549800,0.5495498046875,0.9469254612922667,-1.6281766636326909,-0.3648111442040652
1772785934899566800,0.55956689453125,0.9660065938591956,-1.733155625976622,-0.38686281701438124
1772785934909582800,0.569582763671875,0.8335936811447143,-1.8585405397504566,-0.47568332930505275
1772785934919598800,0.579598876953125,0.5101747969716787,-1.8706294753424821,-0.5756728127986193
1772785934929615600,0.58961572265625,-0.037332244050502776,-1.6961143276967108,-0.6495060377072542
1772785934939631600,0.599631591796875,-0.565697362229228,-1.5810837808072566,-0.6726319156203419
